mapping	file	row#	transcription
1887	crowdsourced_diseases_top600.gmt	269	ENCODE TF ChIP-seq 2015
1888	crowdsourced_diseases_top600.gmt	269	ENCODE Histone Modifications 2015
1889	crowdsourced_diseases_top600.gmt	269	Transcription Factor PPIs
1890	crowdsourced_diseases_top600.gmt	270	ChEA
1891	crowdsourced_diseases_top600.gmt	270	TRANSFAC and JASPAR PWMs
1892	crowdsourced_diseases_top600.gmt	270	Epigenomics Roadmap HM ChIP-seq
1893	crowdsourced_diseases_top600.gmt	270	TargetScan microRNA
1894	crowdsourced_diseases_top600.gmt	270	ENCODE TF ChIP-seq 2015
1895	crowdsourced_diseases_top600.gmt	270	ENCODE Histone Modifications 2015
1896	crowdsourced_diseases_top600.gmt	270	Transcription Factor PPIs
1897	crowdsourced_diseases_top600.gmt	271	ChEA
1898	crowdsourced_diseases_top600.gmt	271	TRANSFAC and JASPAR PWMs
1899	crowdsourced_diseases_top600.gmt	271	Epigenomics Roadmap HM ChIP-seq
1900	crowdsourced_diseases_top600.gmt	271	TargetScan microRNA
1901	crowdsourced_diseases_top600.gmt	271	ENCODE TF ChIP-seq 2015
1902	crowdsourced_diseases_top600.gmt	271	ENCODE Histone Modifications 2015
1903	crowdsourced_diseases_top600.gmt	271	Transcription Factor PPIs
1904	crowdsourced_diseases_top600.gmt	272	ChEA
1905	crowdsourced_diseases_top600.gmt	272	TRANSFAC and JASPAR PWMs
1906	crowdsourced_diseases_top600.gmt	272	Epigenomics Roadmap HM ChIP-seq
1907	crowdsourced_diseases_top600.gmt	272	TargetScan microRNA
1908	crowdsourced_diseases_top600.gmt	272	ENCODE TF ChIP-seq 2015
1909	crowdsourced_diseases_top600.gmt	272	ENCODE Histone Modifications 2015
1910	crowdsourced_diseases_top600.gmt	272	Transcription Factor PPIs
1911	crowdsourced_diseases_top600.gmt	273	ChEA
1912	crowdsourced_diseases_top600.gmt	273	TRANSFAC and JASPAR PWMs
1913	crowdsourced_diseases_top600.gmt	273	Epigenomics Roadmap HM ChIP-seq
1914	crowdsourced_diseases_top600.gmt	273	TargetScan microRNA
1915	crowdsourced_diseases_top600.gmt	273	ENCODE TF ChIP-seq 2015
1916	crowdsourced_diseases_top600.gmt	273	ENCODE Histone Modifications 2015
1917	crowdsourced_diseases_top600.gmt	273	Transcription Factor PPIs
1918	crowdsourced_diseases_top600.gmt	274	ChEA
1919	crowdsourced_diseases_top600.gmt	274	TRANSFAC and JASPAR PWMs
1920	crowdsourced_diseases_top600.gmt	274	Epigenomics Roadmap HM ChIP-seq
1921	crowdsourced_diseases_top600.gmt	274	TargetScan microRNA
1922	crowdsourced_diseases_top600.gmt	274	ENCODE TF ChIP-seq 2015
1923	crowdsourced_diseases_top600.gmt	274	ENCODE Histone Modifications 2015
1924	crowdsourced_diseases_top600.gmt	274	Transcription Factor PPIs
1925	crowdsourced_diseases_top600.gmt	275	ChEA
1926	crowdsourced_diseases_top600.gmt	275	TRANSFAC and JASPAR PWMs
1927	crowdsourced_diseases_top600.gmt	275	Epigenomics Roadmap HM ChIP-seq
1928	crowdsourced_diseases_top600.gmt	275	TargetScan microRNA
1929	crowdsourced_diseases_top600.gmt	275	ENCODE TF ChIP-seq 2015
1930	crowdsourced_diseases_top600.gmt	275	ENCODE Histone Modifications 2015
1931	crowdsourced_diseases_top600.gmt	275	Transcription Factor PPIs
1932	crowdsourced_diseases_top600.gmt	276	ChEA
1933	crowdsourced_diseases_top600.gmt	276	TRANSFAC and JASPAR PWMs
1934	crowdsourced_diseases_top600.gmt	276	Epigenomics Roadmap HM ChIP-seq
1935	crowdsourced_diseases_top600.gmt	276	TargetScan microRNA
1936	crowdsourced_diseases_top600.gmt	276	ENCODE TF ChIP-seq 2015
1937	crowdsourced_diseases_top600.gmt	276	ENCODE Histone Modifications 2015
1938	crowdsourced_diseases_top600.gmt	276	Transcription Factor PPIs
1939	crowdsourced_diseases_top600.gmt	277	ChEA
1940	crowdsourced_diseases_top600.gmt	277	TRANSFAC and JASPAR PWMs
1941	crowdsourced_diseases_top600.gmt	277	Epigenomics Roadmap HM ChIP-seq
1942	crowdsourced_diseases_top600.gmt	277	TargetScan microRNA
1943	crowdsourced_diseases_top600.gmt	277	ENCODE TF ChIP-seq 2015
1944	crowdsourced_diseases_top600.gmt	277	ENCODE Histone Modifications 2015
1945	crowdsourced_diseases_top600.gmt	277	Transcription Factor PPIs
1946	crowdsourced_diseases_top600.gmt	278	ChEA
1947	crowdsourced_diseases_top600.gmt	278	TRANSFAC and JASPAR PWMs
1948	crowdsourced_diseases_top600.gmt	278	Epigenomics Roadmap HM ChIP-seq
1949	crowdsourced_diseases_top600.gmt	278	TargetScan microRNA
1950	crowdsourced_diseases_top600.gmt	278	ENCODE TF ChIP-seq 2015
1951	crowdsourced_diseases_top600.gmt	278	ENCODE Histone Modifications 2015
1952	crowdsourced_diseases_top600.gmt	278	Transcription Factor PPIs
1953	crowdsourced_diseases_top600.gmt	279	ChEA
1954	crowdsourced_diseases_top600.gmt	279	TRANSFAC and JASPAR PWMs
1955	crowdsourced_diseases_top600.gmt	279	Epigenomics Roadmap HM ChIP-seq
1956	crowdsourced_diseases_top600.gmt	279	TargetScan microRNA
1957	crowdsourced_diseases_top600.gmt	279	ENCODE TF ChIP-seq 2015
1958	crowdsourced_diseases_top600.gmt	279	ENCODE Histone Modifications 2015
1959	crowdsourced_diseases_top600.gmt	279	Transcription Factor PPIs
1960	crowdsourced_diseases_top600.gmt	280	ChEA
1961	crowdsourced_diseases_top600.gmt	280	TRANSFAC and JASPAR PWMs
1962	crowdsourced_diseases_top600.gmt	280	Epigenomics Roadmap HM ChIP-seq
1963	crowdsourced_diseases_top600.gmt	280	TargetScan microRNA
1964	crowdsourced_diseases_top600.gmt	280	ENCODE TF ChIP-seq 2015
1965	crowdsourced_diseases_top600.gmt	280	ENCODE Histone Modifications 2015
1966	crowdsourced_diseases_top600.gmt	280	Transcription Factor PPIs
1967	crowdsourced_diseases_top600.gmt	281	ChEA
1968	crowdsourced_diseases_top600.gmt	281	TRANSFAC and JASPAR PWMs
1969	crowdsourced_diseases_top600.gmt	281	Epigenomics Roadmap HM ChIP-seq
1970	crowdsourced_diseases_top600.gmt	281	TargetScan microRNA
1971	crowdsourced_diseases_top600.gmt	281	ENCODE TF ChIP-seq 2015
1972	crowdsourced_diseases_top600.gmt	281	ENCODE Histone Modifications 2015
1973	crowdsourced_diseases_top600.gmt	281	Transcription Factor PPIs
1974	crowdsourced_diseases_top600.gmt	282	ChEA
1975	crowdsourced_diseases_top600.gmt	282	TRANSFAC and JASPAR PWMs
1976	crowdsourced_diseases_top600.gmt	282	Epigenomics Roadmap HM ChIP-seq
1977	crowdsourced_diseases_top600.gmt	282	TargetScan microRNA
1978	crowdsourced_diseases_top600.gmt	282	ENCODE TF ChIP-seq 2015
1979	crowdsourced_diseases_top600.gmt	282	ENCODE Histone Modifications 2015
1980	crowdsourced_diseases_top600.gmt	282	Transcription Factor PPIs
1981	crowdsourced_diseases_top600.gmt	283	ChEA
1982	crowdsourced_diseases_top600.gmt	283	TRANSFAC and JASPAR PWMs
1983	crowdsourced_diseases_top600.gmt	283	Epigenomics Roadmap HM ChIP-seq
1984	crowdsourced_diseases_top600.gmt	283	TargetScan microRNA
1985	crowdsourced_diseases_top600.gmt	283	ENCODE TF ChIP-seq 2015
1986	crowdsourced_diseases_top600.gmt	283	ENCODE Histone Modifications 2015
1987	crowdsourced_diseases_top600.gmt	283	Transcription Factor PPIs
1988	crowdsourced_diseases_top600.gmt	284	ChEA
1989	crowdsourced_diseases_top600.gmt	284	TRANSFAC and JASPAR PWMs
1990	crowdsourced_diseases_top600.gmt	284	Epigenomics Roadmap HM ChIP-seq
1991	crowdsourced_diseases_top600.gmt	284	TargetScan microRNA
1992	crowdsourced_diseases_top600.gmt	284	ENCODE TF ChIP-seq 2015
1993	crowdsourced_diseases_top600.gmt	284	ENCODE Histone Modifications 2015
1994	crowdsourced_diseases_top600.gmt	284	Transcription Factor PPIs
1995	crowdsourced_diseases_top600.gmt	285	ChEA
1996	crowdsourced_diseases_top600.gmt	285	TRANSFAC and JASPAR PWMs
1997	crowdsourced_diseases_top600.gmt	285	Epigenomics Roadmap HM ChIP-seq
1998	crowdsourced_diseases_top600.gmt	285	TargetScan microRNA
1999	crowdsourced_diseases_top600.gmt	285	ENCODE TF ChIP-seq 2015
2000	crowdsourced_diseases_top600.gmt	285	ENCODE Histone Modifications 2015
2001	crowdsourced_diseases_top600.gmt	285	Transcription Factor PPIs
2002	crowdsourced_diseases_top600.gmt	286	ChEA
2003	crowdsourced_diseases_top600.gmt	286	TRANSFAC and JASPAR PWMs
2004	crowdsourced_diseases_top600.gmt	286	Epigenomics Roadmap HM ChIP-seq
2005	crowdsourced_diseases_top600.gmt	286	TargetScan microRNA
2006	crowdsourced_diseases_top600.gmt	286	ENCODE TF ChIP-seq 2015
2007	crowdsourced_diseases_top600.gmt	286	ENCODE Histone Modifications 2015
2008	crowdsourced_diseases_top600.gmt	286	Transcription Factor PPIs
2009	crowdsourced_diseases_top600.gmt	287	ChEA
2010	crowdsourced_diseases_top600.gmt	287	TRANSFAC and JASPAR PWMs
2011	crowdsourced_diseases_top600.gmt	287	Epigenomics Roadmap HM ChIP-seq
2012	crowdsourced_diseases_top600.gmt	287	TargetScan microRNA
2013	crowdsourced_diseases_top600.gmt	287	ENCODE TF ChIP-seq 2015
2014	crowdsourced_diseases_top600.gmt	287	ENCODE Histone Modifications 2015
2015	crowdsourced_diseases_top600.gmt	287	Transcription Factor PPIs
2016	crowdsourced_diseases_top600.gmt	288	ChEA
2017	crowdsourced_diseases_top600.gmt	288	TRANSFAC and JASPAR PWMs
2018	crowdsourced_diseases_top600.gmt	288	Epigenomics Roadmap HM ChIP-seq
2019	crowdsourced_diseases_top600.gmt	288	TargetScan microRNA
2020	crowdsourced_diseases_top600.gmt	288	ENCODE TF ChIP-seq 2015
2021	crowdsourced_diseases_top600.gmt	288	ENCODE Histone Modifications 2015
2022	crowdsourced_diseases_top600.gmt	288	Transcription Factor PPIs
2023	crowdsourced_diseases_top600.gmt	289	ChEA
2024	crowdsourced_diseases_top600.gmt	289	TRANSFAC and JASPAR PWMs
2025	crowdsourced_diseases_top600.gmt	289	Epigenomics Roadmap HM ChIP-seq
2026	crowdsourced_diseases_top600.gmt	289	TargetScan microRNA
2027	crowdsourced_diseases_top600.gmt	289	ENCODE TF ChIP-seq 2015
2028	crowdsourced_diseases_top600.gmt	289	ENCODE Histone Modifications 2015
2029	crowdsourced_diseases_top600.gmt	289	Transcription Factor PPIs
2030	crowdsourced_diseases_top600.gmt	290	ChEA
2031	crowdsourced_diseases_top600.gmt	290	TRANSFAC and JASPAR PWMs
2032	crowdsourced_diseases_top600.gmt	290	Epigenomics Roadmap HM ChIP-seq
2033	crowdsourced_diseases_top600.gmt	290	TargetScan microRNA
2034	crowdsourced_diseases_top600.gmt	290	ENCODE TF ChIP-seq 2015
2035	crowdsourced_diseases_top600.gmt	290	ENCODE Histone Modifications 2015
2036	crowdsourced_diseases_top600.gmt	290	Transcription Factor PPIs
2037	crowdsourced_diseases_top600.gmt	291	ChEA
2038	crowdsourced_diseases_top600.gmt	291	TRANSFAC and JASPAR PWMs
2039	crowdsourced_diseases_top600.gmt	291	Epigenomics Roadmap HM ChIP-seq
2040	crowdsourced_diseases_top600.gmt	291	TargetScan microRNA
2041	crowdsourced_diseases_top600.gmt	291	ENCODE TF ChIP-seq 2015
2042	crowdsourced_diseases_top600.gmt	291	ENCODE Histone Modifications 2015
2043	crowdsourced_diseases_top600.gmt	291	Transcription Factor PPIs
2044	crowdsourced_diseases_top600.gmt	292	ChEA
2045	crowdsourced_diseases_top600.gmt	292	TRANSFAC and JASPAR PWMs
2046	crowdsourced_diseases_top600.gmt	292	Epigenomics Roadmap HM ChIP-seq
2047	crowdsourced_diseases_top600.gmt	292	TargetScan microRNA
2048	crowdsourced_diseases_top600.gmt	292	ENCODE TF ChIP-seq 2015
2049	crowdsourced_diseases_top600.gmt	292	ENCODE Histone Modifications 2015
2050	crowdsourced_diseases_top600.gmt	292	Transcription Factor PPIs
2051	crowdsourced_diseases_top600.gmt	293	ChEA
2052	crowdsourced_diseases_top600.gmt	293	TRANSFAC and JASPAR PWMs
2053	crowdsourced_diseases_top600.gmt	293	Epigenomics Roadmap HM ChIP-seq
2054	crowdsourced_diseases_top600.gmt	293	TargetScan microRNA
2055	crowdsourced_diseases_top600.gmt	293	ENCODE TF ChIP-seq 2015
2056	crowdsourced_diseases_top600.gmt	293	ENCODE Histone Modifications 2015
2057	crowdsourced_diseases_top600.gmt	293	Transcription Factor PPIs
2058	crowdsourced_diseases_top600.gmt	294	ChEA
2059	crowdsourced_diseases_top600.gmt	294	TRANSFAC and JASPAR PWMs
2060	crowdsourced_diseases_top600.gmt	294	Epigenomics Roadmap HM ChIP-seq
2061	crowdsourced_diseases_top600.gmt	294	TargetScan microRNA
2062	crowdsourced_diseases_top600.gmt	294	ENCODE TF ChIP-seq 2015
2063	crowdsourced_diseases_top600.gmt	294	ENCODE Histone Modifications 2015
2064	crowdsourced_diseases_top600.gmt	294	Transcription Factor PPIs
2065	crowdsourced_diseases_top600.gmt	295	ChEA
2066	crowdsourced_diseases_top600.gmt	295	TRANSFAC and JASPAR PWMs
2067	crowdsourced_diseases_top600.gmt	295	Epigenomics Roadmap HM ChIP-seq
2068	crowdsourced_diseases_top600.gmt	295	TargetScan microRNA
2069	crowdsourced_diseases_top600.gmt	295	ENCODE TF ChIP-seq 2015
2070	crowdsourced_diseases_top600.gmt	295	ENCODE Histone Modifications 2015
2071	crowdsourced_diseases_top600.gmt	295	Transcription Factor PPIs
2072	crowdsourced_diseases_top600.gmt	296	ChEA
2073	crowdsourced_diseases_top600.gmt	296	TRANSFAC and JASPAR PWMs
2074	crowdsourced_diseases_top600.gmt	296	Epigenomics Roadmap HM ChIP-seq
2075	crowdsourced_diseases_top600.gmt	296	TargetScan microRNA
2076	crowdsourced_diseases_top600.gmt	296	ENCODE TF ChIP-seq 2015
2077	crowdsourced_diseases_top600.gmt	296	ENCODE Histone Modifications 2015
2078	crowdsourced_diseases_top600.gmt	296	Transcription Factor PPIs
2079	crowdsourced_diseases_top600.gmt	297	ChEA
2080	crowdsourced_diseases_top600.gmt	297	TRANSFAC and JASPAR PWMs
2081	crowdsourced_diseases_top600.gmt	297	Epigenomics Roadmap HM ChIP-seq
2082	crowdsourced_diseases_top600.gmt	297	TargetScan microRNA
2083	crowdsourced_diseases_top600.gmt	297	ENCODE TF ChIP-seq 2015
2084	crowdsourced_diseases_top600.gmt	297	ENCODE Histone Modifications 2015
2085	crowdsourced_diseases_top600.gmt	297	Transcription Factor PPIs
2086	crowdsourced_diseases_top600.gmt	298	ChEA
2087	crowdsourced_diseases_top600.gmt	298	TRANSFAC and JASPAR PWMs
2088	crowdsourced_diseases_top600.gmt	298	Epigenomics Roadmap HM ChIP-seq
2089	crowdsourced_diseases_top600.gmt	298	TargetScan microRNA
2090	crowdsourced_diseases_top600.gmt	298	ENCODE TF ChIP-seq 2015
2091	crowdsourced_diseases_top600.gmt	298	ENCODE Histone Modifications 2015
2092	crowdsourced_diseases_top600.gmt	298	Transcription Factor PPIs
2093	crowdsourced_diseases_top600.gmt	299	ChEA
2094	crowdsourced_diseases_top600.gmt	299	TRANSFAC and JASPAR PWMs
2095	crowdsourced_diseases_top600.gmt	299	Epigenomics Roadmap HM ChIP-seq
2096	crowdsourced_diseases_top600.gmt	299	TargetScan microRNA
2097	crowdsourced_diseases_top600.gmt	299	ENCODE TF ChIP-seq 2015
2098	crowdsourced_diseases_top600.gmt	299	ENCODE Histone Modifications 2015
2099	crowdsourced_diseases_top600.gmt	299	Transcription Factor PPIs
2100	crowdsourced_diseases_top600.gmt	300	ChEA
2101	crowdsourced_diseases_top600.gmt	300	TRANSFAC and JASPAR PWMs
2102	crowdsourced_diseases_top600.gmt	300	Epigenomics Roadmap HM ChIP-seq
2103	crowdsourced_diseases_top600.gmt	300	TargetScan microRNA
2104	crowdsourced_diseases_top600.gmt	300	ENCODE TF ChIP-seq 2015
2105	crowdsourced_diseases_top600.gmt	300	ENCODE Histone Modifications 2015
2106	crowdsourced_diseases_top600.gmt	300	Transcription Factor PPIs
2107	crowdsourced_diseases_top600.gmt	301	ChEA
2108	crowdsourced_diseases_top600.gmt	301	TRANSFAC and JASPAR PWMs
2109	crowdsourced_diseases_top600.gmt	301	Epigenomics Roadmap HM ChIP-seq
2110	crowdsourced_diseases_top600.gmt	301	TargetScan microRNA
2111	crowdsourced_diseases_top600.gmt	301	ENCODE TF ChIP-seq 2015
2112	crowdsourced_diseases_top600.gmt	301	ENCODE Histone Modifications 2015
2113	crowdsourced_diseases_top600.gmt	301	Transcription Factor PPIs
2114	crowdsourced_diseases_top600.gmt	302	ChEA
2115	crowdsourced_diseases_top600.gmt	302	TRANSFAC and JASPAR PWMs
2116	crowdsourced_diseases_top600.gmt	302	Epigenomics Roadmap HM ChIP-seq
2117	crowdsourced_diseases_top600.gmt	302	TargetScan microRNA
2118	crowdsourced_diseases_top600.gmt	302	ENCODE TF ChIP-seq 2015
2119	crowdsourced_diseases_top600.gmt	302	ENCODE Histone Modifications 2015
2120	crowdsourced_diseases_top600.gmt	302	Transcription Factor PPIs
2121	crowdsourced_diseases_top600.gmt	303	ChEA
2122	crowdsourced_diseases_top600.gmt	303	TRANSFAC and JASPAR PWMs
2123	crowdsourced_diseases_top600.gmt	303	Epigenomics Roadmap HM ChIP-seq
2124	crowdsourced_diseases_top600.gmt	303	TargetScan microRNA
2125	crowdsourced_diseases_top600.gmt	303	ENCODE TF ChIP-seq 2015
2126	crowdsourced_diseases_top600.gmt	303	ENCODE Histone Modifications 2015
2127	crowdsourced_diseases_top600.gmt	303	Transcription Factor PPIs
2128	crowdsourced_diseases_top600.gmt	304	ChEA
2129	crowdsourced_diseases_top600.gmt	304	TRANSFAC and JASPAR PWMs
2130	crowdsourced_diseases_top600.gmt	304	Epigenomics Roadmap HM ChIP-seq
2131	crowdsourced_diseases_top600.gmt	304	TargetScan microRNA
2132	crowdsourced_diseases_top600.gmt	304	ENCODE TF ChIP-seq 2015
2133	crowdsourced_diseases_top600.gmt	304	ENCODE Histone Modifications 2015
2134	crowdsourced_diseases_top600.gmt	304	Transcription Factor PPIs
2135	crowdsourced_diseases_top600.gmt	305	ChEA
2136	crowdsourced_diseases_top600.gmt	305	TRANSFAC and JASPAR PWMs
2137	crowdsourced_diseases_top600.gmt	305	Epigenomics Roadmap HM ChIP-seq
2138	crowdsourced_diseases_top600.gmt	305	TargetScan microRNA
2139	crowdsourced_diseases_top600.gmt	305	ENCODE TF ChIP-seq 2015
2140	crowdsourced_diseases_top600.gmt	305	ENCODE Histone Modifications 2015
2141	crowdsourced_diseases_top600.gmt	305	Transcription Factor PPIs
2142	crowdsourced_diseases_top600.gmt	306	ChEA
2143	crowdsourced_diseases_top600.gmt	306	TRANSFAC and JASPAR PWMs
2144	crowdsourced_diseases_top600.gmt	306	Epigenomics Roadmap HM ChIP-seq
2145	crowdsourced_diseases_top600.gmt	306	TargetScan microRNA
2146	crowdsourced_diseases_top600.gmt	306	ENCODE TF ChIP-seq 2015
2147	crowdsourced_diseases_top600.gmt	306	ENCODE Histone Modifications 2015
2148	crowdsourced_diseases_top600.gmt	306	Transcription Factor PPIs
2149	crowdsourced_diseases_top600.gmt	307	ChEA
2150	crowdsourced_diseases_top600.gmt	307	TRANSFAC and JASPAR PWMs
2151	crowdsourced_diseases_top600.gmt	307	Epigenomics Roadmap HM ChIP-seq
2152	crowdsourced_diseases_top600.gmt	307	TargetScan microRNA
2153	crowdsourced_diseases_top600.gmt	307	ENCODE TF ChIP-seq 2015
2154	crowdsourced_diseases_top600.gmt	307	ENCODE Histone Modifications 2015
2155	crowdsourced_diseases_top600.gmt	307	Transcription Factor PPIs
2156	crowdsourced_diseases_top600.gmt	308	ChEA
2157	crowdsourced_diseases_top600.gmt	308	TRANSFAC and JASPAR PWMs
2158	crowdsourced_diseases_top600.gmt	308	Epigenomics Roadmap HM ChIP-seq
2159	crowdsourced_diseases_top600.gmt	308	TargetScan microRNA
2160	crowdsourced_diseases_top600.gmt	308	ENCODE TF ChIP-seq 2015
2161	crowdsourced_diseases_top600.gmt	308	ENCODE Histone Modifications 2015
2162	crowdsourced_diseases_top600.gmt	308	Transcription Factor PPIs
2163	crowdsourced_diseases_top600.gmt	309	ChEA
2164	crowdsourced_diseases_top600.gmt	309	TRANSFAC and JASPAR PWMs
2165	crowdsourced_diseases_top600.gmt	309	Epigenomics Roadmap HM ChIP-seq
2166	crowdsourced_diseases_top600.gmt	309	TargetScan microRNA
2167	crowdsourced_diseases_top600.gmt	309	ENCODE TF ChIP-seq 2015
2168	crowdsourced_diseases_top600.gmt	309	ENCODE Histone Modifications 2015
2169	crowdsourced_diseases_top600.gmt	309	Transcription Factor PPIs
2170	crowdsourced_diseases_top600.gmt	310	ChEA
2171	crowdsourced_diseases_top600.gmt	310	TRANSFAC and JASPAR PWMs
2172	crowdsourced_diseases_top600.gmt	310	Epigenomics Roadmap HM ChIP-seq
2173	crowdsourced_diseases_top600.gmt	310	TargetScan microRNA
2174	crowdsourced_diseases_top600.gmt	310	ENCODE TF ChIP-seq 2015
2175	crowdsourced_diseases_top600.gmt	310	ENCODE Histone Modifications 2015
2176	crowdsourced_diseases_top600.gmt	310	Transcription Factor PPIs
2177	crowdsourced_diseases_top600.gmt	311	ChEA
2178	crowdsourced_diseases_top600.gmt	311	TRANSFAC and JASPAR PWMs
2179	crowdsourced_diseases_top600.gmt	311	Epigenomics Roadmap HM ChIP-seq
2180	crowdsourced_diseases_top600.gmt	311	TargetScan microRNA
2181	crowdsourced_diseases_top600.gmt	311	ENCODE TF ChIP-seq 2015
2182	crowdsourced_diseases_top600.gmt	311	ENCODE Histone Modifications 2015
2183	crowdsourced_diseases_top600.gmt	311	Transcription Factor PPIs
2184	crowdsourced_diseases_top600.gmt	312	ChEA
2185	crowdsourced_diseases_top600.gmt	312	TRANSFAC and JASPAR PWMs
2186	crowdsourced_diseases_top600.gmt	312	Epigenomics Roadmap HM ChIP-seq
2187	crowdsourced_diseases_top600.gmt	312	TargetScan microRNA
2188	crowdsourced_diseases_top600.gmt	312	ENCODE TF ChIP-seq 2015
2189	crowdsourced_diseases_top600.gmt	312	ENCODE Histone Modifications 2015
2190	crowdsourced_diseases_top600.gmt	312	Transcription Factor PPIs
2191	crowdsourced_diseases_top600.gmt	313	ChEA
2192	crowdsourced_diseases_top600.gmt	313	TRANSFAC and JASPAR PWMs
2193	crowdsourced_diseases_top600.gmt	313	Epigenomics Roadmap HM ChIP-seq
2194	crowdsourced_diseases_top600.gmt	313	TargetScan microRNA
2195	crowdsourced_diseases_top600.gmt	313	ENCODE TF ChIP-seq 2015
2196	crowdsourced_diseases_top600.gmt	313	ENCODE Histone Modifications 2015
